"id","year","expend","revenue","grants"
1524,1981,0.0168041,0.0125051,0.0046055
1524,1982,0.0175496,0.0127686,0.0049053
1524,1983,0.0174633,0.0126136,0.0051923
1524,1984,0.0160424,0.011366,0.0049141
1524,1985,0.0165321,0.0114158,0.0045263
1524,1986,0.019095,0.0149057,0.0047368
1524,1987,0.0269596,0.0223507,0.0047059
1527,1979,0.0134453,0.009753,0.0043823
1527,1980,0.0164507,0.0103638,0.0049176
1527,1981,0.0167679,0.0114162,0.0051773
1527,1982,0.0171145,0.0110506,0.0052394
1527,1983,0.0130004,0.0088816,0.005103
1527,1984,0.0128673,0.0081428,0.0055194
1527,1985,0.0144213,0.008747,0.0052246
1527,1986,0.0147738,0.0101582,0.0050287
1527,1987,0.0155994,0.0103802,0.0062106
1552,1979,0.0184392,0.0144919,0.0034228
1552,1980,0.0163285,0.0135774,0.0039843
1552,1981,0.0147156,0.0122322,0.0036003
1552,1982,0.0150413,0.0111881,0.0045555
1552,1983,0.0136878,0.0100935,0.0040356
1552,1984,0.0140785,0.0107198,0.0040721
1552,1985,0.0138465,0.0103151,0.0040899
1552,1986,0.0137934,0.0100521,0.0041552
1552,1987,0.0159531,0.0109682,0.004398
1560,1979,0.0174162,0.0136289,0.0039095
1560,1980,0.017705,0.0130402,0.0044024
1560,1981,0.0176109,0.0129323,0.0040165
1560,1982,0.0189087,0.0147468,0.0039667
1560,1983,0.0154667,0.0109355,0.0044366
1560,1984,0.015078,0.0116848,0.0039276
1560,1985,0.0156367,0.0130461,0.0038436
1560,1986,0.016472,0.0123098,0.0039613
1560,1987,0.0194921,0.0150788,0.0051802
1561,1979,0.0149048,0.0117288,0.0037576
1561,1980,0.0144847,0.0110281,0.0038544
1561,1981,0.0146119,0.0107919,0.0041352
1561,1982,0.0155942,0.0119874,0.0039802
1561,1983,0.0128656,0.0089119,0.0039105
1561,1984,0.0128043,0.0078593,0.0041733
1561,1985,0.0129136,0.0090482,0.0040385
1561,1986,0.0138607,0.0096605,0.0039537
1561,1987,0.0144092,0.009872,0.0041827
1562,1979,0.0147151,0.0113271,0.0041346
1562,1980,0.0160656,0.0106647,0.0044904
1562,1981,0.0156945,0.012658,0.004606
1562,1982,0.0176183,0.0129194,0.0047199
1562,1983,0.0154032,0.0099923,0.0046682
1562,1984,0.0157487,0.011178,0.0045979
1562,1985,0.0162182,0.0107301,0.0048095
1562,1986,0.0164019,0.0112858,0.0048687
1562,1987,0.0160873,0.0129052,0.0047885
1563,1979,0.0170264,0.0129431,0.004223
1563,1980,0.0158262,0.0119294,0.0045244
1563,1981,0.0161395,0.0123435,0.0050257
1563,1982,0.0169081,0.0120117,0.0050756
1563,1983,0.0149423,0.0099919,0.0049286
1563,1984,0.0143842,0.009874,0.0052686
1563,1985,0.0144531,0.0094993,0.0050782
1563,1986,0.015853,0.0107033,0.0052341
1563,1987,0.0157757,0.0104677,0.0053487
1565,1979,0.0146819,0.011428,0.0039927
1565,1980,0.0141453,0.010636,0.0043462
1565,1981,0.0152873,0.0114777,0.004618
1565,1982,0.0157457,0.0111007,0.0048137
1565,1983,0.0136137,0.009413,0.0047891
1565,1984,0.0151759,0.008576,0.0050424
1565,1985,0.0141511,0.0101224,0.00484
1565,1986,0.0154358,0.0122328,0.004765
1565,1987,0.0159203,0.0110506,0.0049038
1566,1979,0.0136925,0.0106497,0.0039776
1566,1980,0.0135518,0.0103781,0.0041576
1566,1981,0.0146893,0.0106714,0.0042628
1566,1982,0.0145725,0.0111366,0.0047862
1566,1983,0.013954,0.008014,0.0046513
1566,1984,0.0122257,0.0077852,0.0045327
1566,1985,0.014188,0.0083478,0.0041359
1566,1986,0.0131567,0.008627,0.0044268
1566,1987,0.0139038,0.0087719,0.0044556
1580,1979,0.0173569,0.0141025,0.0038256
1580,1980,0.0173034,0.0136468,0.0045222
1580,1981,0.0180224,0.0145261,0.0042438
1580,1982,0.0192707,0.0141419,0.0044115
1580,1983,0.0158041,0.0124355,0.0042377
1580,1984,0.0153532,0.011508,0.0043022
1580,1985,0.0166039,0.011717,0.0043454
1580,1986,0.0175773,0.0130144,0.0043809
1580,1987,0.0182757,0.0135862,0.0044059
1581,1979,0.0214306,0.0175459,0.0044648
1581,1980,0.020187,0.0160881,0.0042456
1581,1981,0.0209702,0.0172875,0.0043721
1581,1982,0.0216807,0.0175007,0.0042687
1581,1983,0.0178303,0.0141457,0.0043264
1581,1984,0.0189864,0.0140403,0.0045239
1581,1985,0.0214601,0.0158834,0.0047238
1581,1986,0.0205245,0.0150179,0.0047488
1581,1987,0.0213553,0.0160332,0.0048297
1582,1979,0.0179384,0.0142764,0.0045383
1582,1980,0.0200078,0.0147661,0.0048501
1582,1981,0.0196256,0.0141027,0.0050097
1582,1982,0.0207846,0.0154231,0.0049622
1582,1983,0.0176177,0.0126459,0.005032
1582,1984,0.0173385,0.013072,0.0051324
1582,1985,0.0183189,0.0129936,0.0050221
1582,1986,0.0204124,0.0151259,0.0054021
1582,1987,0.021829,0.016582,0.0053634
1583,1979,0.0199897,0.0165553,0.0040337
1583,1980,0.0195735,0.0157661,0.0045359
1583,1981,0.022537,0.0159982,0.0046961
1583,1982,0.0204471,0.0164648,0.0046212
1583,1983,0.0177151,0.0141237,0.0047143
1583,1984,0.0188112,0.0136542,0.0049512
1583,1985,0.0198123,0.0146335,0.0045941
1583,1986,0.0196486,0.014535,0.0044636
1583,1987,0.0200468,0.015126,0.0044522
1584,1979,0.0156914,0.0128921,0.0041414
1584,1980,0.0162984,0.0132437,0.0043811
1584,1981,0.0166163,0.012695,0.0044788
1584,1982,0.0163927,0.0126671,0.0045836
1584,1983,0.0135006,0.0102362,0.0043869
1584,1984,0.0139533,0.010419,0.0049722
1584,1985,0.0147481,0.0109616,0.0046279
1584,1986,0.0166727,0.0109753,0.0052346
1584,1987,0.0155982,0.0121213,0.0048544
1585,1979,0.0219611,0.0162611,0.0058357
1585,1980,0.0209618,0.0152734,0.0051595
1585,1981,0.0211083,0.0165135,0.005359
1585,1982,0.0209805,0.0157469,0.0056696
1585,1983,0.0185411,0.0130367,0.0057259
1585,1984,0.0185773,0.0131162,0.0058886
1585,1985,0.0184954,0.0151749,0.0054807
1585,1986,0.0229628,0.0168534,0.0052346
1585,1987,0.020965,0.016128,0.0061517
1602,1979,0.015986,0.010394,0.003799
1602,1980,0.0138271,0.0102316,0.0039128
1602,1981,0.0225486,0.0201243,0.0041661
1602,1982,0.0221787,0.0202102,0.00514
1602,1983,0.015551,0.0104796,0.004596
1602,1984,0.017886,0.0143641,0.0047942
1602,1985,0.0213795,0.0139809,0.004585
1602,1986,0.0215676,0.0159405,0.0046541
1602,1987,0.0200688,0.0117775,0.0049779
1622,1979,0.0223962,0.0190054,0.0047015
1622,1980,0.0208119,0.0154689,0.0056463
1622,1981,0.0224899,0.0169139,0.0060097
1622,1982,0.0211828,0.0147848,0.0064167
1622,1983,0.0157725,0.0099563,0.0063693
1622,1984,0.0156985,0.0094816,0.0064512
1622,1985,0.0154988,0.009584,0.0068394
1622,1986,0.0153724,0.0086674,0.0063915
1622,1987,0.0154627,0.0116561,0.0066813
1623,1979,0.0178294,0.0130822,0.0045503
1623,1980,0.0152039,0.0106853,0.0049445
1623,1981,0.0161331,0.0114214,0.0052612
1623,1982,0.0164993,0.0122511,0.0055496
1623,1983,0.0138022,0.0086668,0.0059576
1623,1984,0.0150628,0.0086377,0.0061251
1623,1985,0.0132051,0.0084489,0.0059598
1623,1986,0.01505,0.0093027,0.0060091
1623,1987,0.0166456,0.0093388,0.006075
1637,1979,0.0184582,0.0174719,0.0031401
1637,1980,0.0174756,0.0152601,0.0037397
1637,1981,0.0195474,0.0151345,0.0037101
1637,1982,0.0186922,0.0140867,0.0038705
1637,1983,0.0173647,0.012058,0.0039453
1637,1984,0.0163971,0.0130046,0.0040763
1637,1985,0.0168304,0.0127355,0.0040698
1637,1986,0.0166653,0.013123,0.0042555
1637,1987,0.0175229,0.0134624,0.0044493
1643,1979,0.0155035,0.0110459,0.0042126
1643,1980,0.0166418,0.0112456,0.0048781
1643,1981,0.0212233,0.0114574,0.0048326
1643,1982,0.0223348,0.0230875,0.0052121
1643,1983,0.0190496,0.0123467,0.0055048
1643,1984,0.0184538,0.0105403,0.0061567
1643,1985,0.0160973,0.0103606,0.0059718
1643,1986,0.0163526,0.0117186,0.0049904
1643,1987,0.0174024,0.0121104,0.0059026
1661,1979,0.013523,0.0109924,0.003585
1661,1980,0.0145324,0.0109194,0.004565
1661,1981,0.0148495,0.0142212,0.0044088
1661,1982,0.0180557,0.011883,0.0046993
1661,1983,0.0163509,0.0101908,0.004758
1661,1984,0.0153871,0.0107693,0.0047162
1661,1985,0.016089,0.0112136,0.0043647
1661,1986,0.0152906,0.0100648,0.0044229
1661,1987,0.0145221,0.0096554,0.0047887
1662,1979,0.0178575,0.014973,0.0052041
1662,1980,0.0216615,0.0146933,0.005324
1662,1981,0.0203822,0.0148005,0.006554
1662,1982,0.0199276,0.01363,0.0058971
1662,1983,0.0172566,0.0110935,0.0058371
1662,1984,0.016927,0.0113582,0.0058277
1662,1985,0.0179424,0.0119404,0.0058929
1662,1986,0.0183851,0.0128558,0.0056755
1662,1987,0.0182589,0.0125952,0.0058222
1663,1979,0.0142558,0.0112772,0.0041891
1663,1980,0.0142924,0.015695,0.0044322
1663,1981,0.0192465,0.0124079,0.0044554
1663,1982,0.0200653,0.0133889,0.0045309
1663,1983,0.0156255,0.0101417,0.0048892
1663,1984,0.0163392,0.0101409,0.0057741
1663,1985,0.017061,0.0114431,0.0051933
1663,1986,0.0167889,0.0112176,0.0052061
1663,1987,0.0174408,0.0124409,0.0055807
1680,1979,0.0215764,0.0185744,0.0045674
1680,1980,0.0194491,0.0149405,0.0051501
1680,1981,0.0220829,0.0167675,0.0052161
1680,1982,0.0227045,0.0161646,0.0051826
1680,1983,0.01847,0.0131599,0.0053902
1680,1984,0.0188981,0.0133176,0.0055494
1680,1985,0.0180693,0.0129677,0.0050681
1680,1986,0.0198245,0.0152676,0.005047
1680,1987,0.0190392,0.0134641,0.0050918
1681,1979,0.0185674,0.015405,0.0043967
1681,1980,0.0197191,0.0147799,0.0049141
1681,1981,0.0202176,0.0154992,0.0051523
1681,1982,0.0203902,0.0149696,0.0055768
1681,1983,0.0175628,0.0117842,0.0051041
1681,1984,0.0181546,0.0120685,0.0048963
1681,1985,0.019628,0.0146894,0.0053324
1681,1986,0.0191,0.0158818,0.0047295
1681,1987,0.0201216,0.0147655,0.0048876
1682,1979,0.0200294,0.0153647,0.0044838
1682,1980,0.0194093,0.0146233,0.005068
1682,1981,0.0215007,0.0161745,0.0049721
1682,1982,0.0220866,0.0160389,0.0054206
1682,1983,0.0182778,0.0131623,0.0056775
1682,1984,0.0185397,0.0122177,0.0056976
1682,1985,0.0192285,0.0136096,0.0055511
1682,1986,0.0194347,0.0144196,0.0057572
1682,1987,0.0198948,0.0137104,0.0056559
1683,1979,0.0191004,0.01508,0.0046722
1683,1980,0.0193562,0.0151228,0.0050622
1683,1981,0.0191964,0.0150329,0.0048774
1683,1982,0.0200571,0.0160544,0.0050976
1683,1983,0.0172701,0.0124349,0.0050764
1683,1984,0.0178956,0.0123358,0.0051537
1683,1985,0.0177206,0.0127789,0.0046747
1683,1986,0.0181004,0.0137009,0.003488
1683,1987,0.0185222,0.0141951,0.0045942
1684,1979,0.0170028,0.0137632,0.0038432
1684,1980,0.0175448,0.013496,0.0043221
1684,1981,0.0190208,0.0148778,0.0046975
1684,1982,0.0165777,0.0125718,0.0045741
1684,1983,0.0157909,0.0110511,0.0047527
1684,1984,0.015405,0.0114816,0.004104
1684,1985,0.015092,0.011081,0.0044641
1684,1986,0.0159811,0.0128828,0.0043333
1684,1987,0.0156938,0.0104557,0.004704
1685,1979,0.0176952,0.0138916,0.0042107
1685,1980,0.0166125,0.0123258,0.0045094
1685,1981,0.017242,0.013019,0.0045113
1685,1982,0.0180839,0.0131424,0.0047121
1685,1983,0.0166006,0.0118888,0.0049915
1685,1984,0.0164713,0.0118183,0.0048596
1685,1985,0.017269,0.0125424,0.0052544
1685,1986,0.0170233,0.0128866,0.0046427
1685,1987,0.0180531,0.0153376,0.0048393
1686,1979,0.0165192,0.0138162,0.0037096
1686,1980,0.0161508,0.0125997,0.0041573
1686,1981,0.0172384,0.0131378,0.0046622
1686,1982,0.0181936,0.0135103,0.0046521
1686,1983,0.0160634,0.0109458,0.0044824
1686,1984,0.016406,0.0121884,0.0045126
1686,1985,0.0183066,0.0129519,0.004405
1686,1986,0.0178131,0.0132345,0.004372
1686,1987,0.0176649,0.012932,0.0045277
1715,1979,0.017871,0.0130361,0.0053552
1715,1980,0.0166808,0.0114265,0.0055603
1715,1981,0.0167854,0.0106521,0.0055188
1715,1982,0.0174157,0.0116251,0.0056584
1715,1983,0.0151688,0.009493,0.0060755
1715,1984,0.0149311,0.008635,0.0063242
1715,1985,0.0160675,0.0103778,0.0059998
1715,1986,0.0149353,0.0097034,0.0056582
1715,1987,0.0163145,0.0106993,0.0057117
1730,1979,0.0174038,0.0125967,0.0046843
1730,1980,0.0178667,0.0122497,0.0052938
1730,1981,0.0179328,0.0128697,0.0051055
1730,1982,0.0159889,0.0130747,0.0051721
1730,1983,0.0153049,0.0100533,0.0051786
1730,1984,0.015051,0.0099921,0.0059839
1730,1985,0.0178242,0.0119788,0.00496
1730,1986,0.0153919,0.0115872,0.0049238
1730,1987,0.0164355,0.0111845,0.0053895
1737,1979,0.0186544,0.0142552,0.0057105
1737,1980,0.0183166,0.0126843,0.0058751
1737,1981,0.0187578,0.0135291,0.0058758
1737,1982,0.0188665,0.0130263,0.0057921
1737,1983,0.0161149,0.0115327,0.0055898
1737,1984,0.0164455,0.0118889,0.005454
1737,1985,0.0180073,0.0117758,0.0060663
1737,1986,0.0186206,0.012561,0.0057061
1737,1987,0.0193667,0.013786,0.0060602
1760,1979,0.0143099,0.0115533,0.003562
1760,1980,0.0144426,0.0109936,0.0042304
1760,1981,0.0168383,0.0128793,0.0045456
1760,1982,0.0160737,0.0115037,0.0049077
1760,1983,0.013123,0.0093442,0.0046002
1760,1984,0.014762,0.0095358,0.0055967
1760,1985,0.0160393,0.0101626,0.0048848
1760,1986,0.0163573,0.0118604,0.0048373
1760,1987,0.0163473,0.0109504,0.0050313
1761,1979,0.0187038,0.0152304,0.0042
1761,1980,0.018161,0.0146273,0.0041986
1761,1981,0.0200654,0.0139836,0.004528
1761,1982,0.0200519,0.0158621,0.0050563
1761,1983,0.0161775,0.0133248,0.0045459
1761,1984,0.016905,0.0108083,0.0050279
1761,1985,0.0175638,0.012062,0.0049443
1761,1986,0.0178518,0.0124622,0.0043888
1761,1987,0.0182325,0.013463,0.0049808
1762,1979,0.0183201,0.0117839,0.0055934
1762,1980,0.0177686,0.012396,0.0051207
1762,1981,0.0186228,0.0128524,0.0060852
1762,1982,0.0182889,0.0136551,0.0050036
1762,1983,0.0161514,0.0109957,0.005475
1762,1984,0.0180467,0.0105761,0.0062762
1762,1985,0.0187047,0.0145205,0.0059449
1762,1986,0.020047,0.0124772,0.0060598
1762,1987,0.0196416,0.0142441,0.0056703
1763,1979,0.0162359,0.0116189,0.0051162
1763,1980,0.0162483,0.0108525,0.0056511
1763,1981,0.0167099,0.0114013,0.0064174
1763,1982,0.0187987,0.0128837,0.0065514
1763,1983,0.0165926,0.0094925,0.0067831
1763,1984,0.0163863,0.0096642,0.0067221
1763,1985,0.0169606,0.0098526,0.0072119
1763,1986,0.0175452,0.0103028,0.0067805
1763,1987,0.017896,0.0114547,0.0068538
1764,1979,0.0155706,0.0129174,0.0040329
1764,1980,0.0159149,0.0109131,0.0046942
1764,1981,0.0174163,0.0127695,0.0045721
1764,1982,0.0167623,0.0119681,0.0047249
1764,1983,0.0158095,0.0109516,0.0049857
1764,1984,0.0151424,0.0095695,0.0054407
1764,1985,0.0153752,0.0103603,0.0049469
1764,1986,0.0174102,0.0119339,0.0047287
1764,1987,0.0177263,0.0131021,0.0046243
1765,1979,0.0164615,0.0128718,0.0050085
1765,1980,0.0155965,0.0106068,0.005169
1765,1981,0.0155408,0.0113536,0.0052031
1765,1982,0.0153614,0.011294,0.0053337
1765,1983,0.0134129,0.0091505,0.0052896
1765,1984,0.0137772,0.0092545,0.005238
1765,1985,0.0150992,0.0098129,0.0049886
1765,1986,0.0161074,0.0108679,0.005084
1765,1987,0.0167077,0.0106657,0.0050019
1766,1979,0.0155548,0.0112347,0.0045063
1766,1980,0.0165533,0.0117676,0.0046874
1766,1981,0.0161704,0.0117924,0.0046907
1766,1982,0.0152852,0.0126,0.0044128
1766,1983,0.0137644,0.0095133,0.0044758
1766,1984,0.0142372,0.010458,0.0048951
1766,1985,0.0158064,0.0101216,0.0045524
1766,1986,0.015011,0.0106826,0.0043794
1766,1987,0.016037,0.0113619,0.0046611
1780,1979,0.0233557,0.0190416,0.0046037
1780,1980,0.0230525,0.0190519,0.004319
1780,1981,0.0229697,0.0197257,0.004438
1780,1982,0.0244949,0.020003,0.0043639
1780,1983,0.0189703,0.0154226,0.0043897
1780,1984,0.0198472,0.0180753,0.0045591
1780,1985,0.0207939,0.0153968,0.0043888
1780,1986,0.0211041,0.0155027,0.0044603
1780,1987,0.0215156,0.0160851,0.0047815
1781,1979,0.0194159,0.0162705,0.0035363
1781,1980,0.0194053,0.0150583,0.0039058
1781,1981,0.0210768,0.0164313,0.003922
1781,1982,0.0206075,0.0172935,0.0039255
1781,1983,0.0184645,0.0146712,0.0041709
1781,1984,0.0180903,0.013688,0.0041315
1781,1985,0.0190967,0.0148509,0.0044034
1781,1986,0.0194408,0.0158615,0.0040294
1781,1987,0.0193579,0.0149965,0.0041837
1782,1979,0.0180032,0.0141406,0.0041512
1782,1980,0.0188176,0.0137654,0.0048056
1782,1981,0.0194918,0.0144046,0.0058522
1782,1982,0.0190421,0.0142213,0.0049844
1782,1983,0.0171046,0.0118092,0.0052476
1782,1984,0.0172685,0.0122195,0.0054064
1782,1985,0.0184704,0.0123039,0.0054894
1782,1986,0.0182603,0.0137649,0.0051854
1782,1987,0.0182764,0.0130741,0.0061104
1783,1979,0.0164075,0.0126169,0.0044085
1783,1980,0.0165613,0.012049,0.004767
1783,1981,0.016804,0.0122609,0.0047968
1783,1982,0.0177663,0.0134471,0.0046575
1783,1983,0.0149615,0.0102777,0.005179
1783,1984,0.0161758,0.010769,0.0049669
1783,1985,0.0161239,0.0107715,0.0051703
1783,1986,0.0168518,0.0115476,0.0050898
1783,1987,0.0177041,0.0120095,0.0048433
1784,1979,0.0190146,0.0132192,0.0053651
1784,1980,0.0195141,0.0143104,0.0051441
1784,1981,0.020118,0.0146367,0.0055463
1784,1982,0.019708,0.0162405,0.0053593
1784,1983,0.0168652,0.0113175,0.0051296
1784,1984,0.0164304,0.0112128,0.0053546
1784,1985,0.0170458,0.0114641,0.0052812
1784,1986,0.0171967,0.0118794,0.0048208
1784,1987,0.017402,0.0123694,0.0050675
1785,1979,0.0206672,0.0167395,0.0042964
1785,1980,0.0208938,0.0160295,0.0045603
1785,1981,0.0215048,0.0158893,0.0055162
1785,1982,0.0231302,0.0178694,0.0055126
1785,1983,0.0159353,0.0109302,0.0053976
1785,1984,0.0168102,0.0094728,0.0055743
1785,1985,0.0165719,0.0120022,0.0052744
1785,1986,0.0175361,0.012856,0.0048539
1785,1987,0.0185342,0.0130974,0.0051971
1860,1979,0.0186573,0.0153861,0.0041841
1860,1980,0.0180823,0.0140938,0.004441
1860,1981,0.0183374,0.0149496,0.0040871
1860,1982,0.0205873,0.0164874,0.0044806
1860,1983,0.0174016,0.0131743,0.0048292
1860,1984,0.0200212,0.0143326,0.0049955
1860,1985,0.0175492,0.0119494,0.0055247
1860,1986,0.0189965,0.0130039,0.0053454
1860,1987,0.0183607,0.0132178,0.0051196
1861,1979,0.0205323,0.0156658,0.0053221
1861,1980,0.0203163,0.0162701,0.0055594
1861,1981,0.0224088,0.0162739,0.0055885
1861,1982,0.0223727,0.0154672,0.0061494
1861,1983,0.019094,0.0135751,0.0060555
1861,1984,0.0201384,0.0143422,0.0065593
1861,1985,0.0210207,0.0153278,0.005693
1861,1986,0.0202775,0.0143728,0.006105
1861,1987,0.0213017,0.0171736,0.004509
1862,1979,0.0168245,0.0132503,0.0040227
1862,1980,0.0177329,0.013637,0.0045258
1862,1981,0.0198847,0.0131355,0.0051333
1862,1982,0.0193768,0.014502,0.0049054
1862,1983,0.0156455,0.0116362,0.0051002
1862,1984,0.0168739,0.0117799,0.0054212
1862,1985,0.0171537,0.0116578,0.0053779
1862,1986,0.0185204,0.0126812,0.0053099
1862,1987,0.0204624,0.0151999,0.0052233
1863,1979,0.0145786,0.0109647,0.0041214
1863,1980,0.0142026,0.0107475,0.0041515
1863,1981,0.0151079,0.0105513,0.004862
1863,1982,0.0169602,0.0106511,0.0049297
1863,1983,0.0152521,0.0100677,0.0048053
1863,1984,0.0174709,0.0118743,0.0049263
1863,1985,0.0168344,0.0117374,0.0047213
1863,1986,0.016664,0.0118182,0.004972
1863,1987,0.0182132,0.0136528,0.0052269
1864,1979,0.0150099,0.0113576,0.0039587
1864,1980,0.0155705,0.0118027,0.0043089
1864,1981,0.0154668,0.0119123,0.0048802
1864,1982,0.0190551,0.0147632,0.0051645
1864,1983,0.0163444,0.0099287,0.0053932
1864,1984,0.0160874,0.0099901,0.005722
1864,1985,0.0169505,0.0111909,0.0059386
1864,1986,0.0179904,0.0122524,0.0057811
1864,1987,0.0231113,0.0129276,0.0060961
1880,1979,0.0287978,0.024582,0.004806
1880,1980,0.0289244,0.0241926,0.0048443
1880,1981,0.0306817,0.0248839,0.0056263
1880,1982,0.0315655,0.0265356,0.0054247
1880,1983,0.022877,0.0170307,0.0054511
1880,1984,0.0221466,0.0169313,0.0050215
1880,1985,0.0231665,0.0178717,0.0049701
1880,1986,0.0225285,0.0192479,0.0051009
1880,1987,0.0205925,0.0142972,0.0053796
1881,1979,0.0178315,0.0137861,0.0040925
1881,1980,0.0182213,0.0146233,0.0037383
1881,1981,0.0184784,0.014431,0.0047143
1881,1982,0.0202112,0.0149123,0.0051313
1881,1983,0.0157594,0.0109301,0.005221
1881,1984,0.016628,0.0104857,0.0061964
1881,1985,0.0166926,0.0118355,0.0050846
1881,1986,0.0173891,0.0127101,0.0049852
1881,1987,0.0188432,0.0133887,0.0051836
1882,1979,0.0164483,0.0119637,0.0035963
1882,1980,0.0157354,0.0114667,0.0038932
1882,1981,0.0167243,0.0135446,0.0046054
1882,1982,0.0186573,0.0133101,0.0047355
1882,1983,0.0150914,0.0103772,0.0045884
1882,1984,0.0153218,0.0104162,0.0048138
1882,1985,0.0149957,0.0102012,0.0045099
1882,1986,0.0167251,0.0129572,0.0048703
1882,1987,0.0166342,0.0118816,0.0051328
1883,1979,0.0206417,0.0175747,0.0041936
1883,1980,0.0200202,0.016259,0.0042067
1883,1981,0.0212213,0.0170436,0.0044628
1883,1982,0.0231225,0.0186942,0.0043361
1883,1983,0.0209109,0.019932,0.0046818
1883,1984,0.0246091,0.0169188,0.005696
1883,1985,0.0286793,0.0237958,0.0049555
1883,1986,0.0275525,0.0216334,0.0052508
1883,1987,0.0260732,0.0195702,0.0046735
1884,1979,0.0216942,0.0169386,0.0040666
1884,1980,0.0221005,0.0177441,0.0042985
1884,1981,0.0211715,0.0175462,0.0048776
1884,1982,0.022044,0.0177925,0.0051854
1884,1983,0.018474,0.0135626,0.0050803
1884,1984,0.0194161,0.0138234,0.0053183
1884,1985,0.0209922,0.0143927,0.0052155
1884,1986,0.0201785,0.0147462,0.0053943
1884,1987,0.021888,0.0158335,0.0057518
1885,1979,0.0195815,0.0148215,0.0045528
1885,1980,0.020189,0.0151329,0.0049915
1885,1981,0.0192075,0.0146767,0.0051619
1885,1982,0.0204655,0.0152171,0.0057363
1885,1983,0.0174918,0.0125045,0.0055981
1885,1984,0.0185001,0.0134055,0.0057722
1885,1985,0.0192279,0.0128553,0.005994
1885,1986,0.0207648,0.0147212,0.0056053
1885,1987,0.0216865,0.014633,0.0058885
1904,1979,0.0183059,0.0145952,0.0040199
1904,1980,0.0176397,0.0150154,0.0042747
1904,1981,0.0210751,0.0158882,0.0044819
1904,1982,0.0210047,0.0170751,0.0047015
1904,1983,0.0158556,0.0109918,0.0049495
1904,1984,0.0166559,0.0113748,0.0057686
1904,1985,0.0168784,0.0116482,0.0053068
1904,1986,0.0174742,0.0114742,0.0052567
1904,1987,0.0169379,0.0120557,0.0054639
1907,1979,0.0169651,0.0136712,0.0041975
1907,1980,0.0170527,0.0131742,0.004438
1907,1981,0.0177219,0.0133562,0.0051424
1907,1982,0.0182803,0.0133583,0.0049435
1907,1983,0.0139962,0.0098632,0.0052211
1907,1984,0.0145658,0.0095412,0.005354
1907,1985,0.015565,0.0095041,0.0054309
1907,1986,0.01519,0.0102826,0.0053752
1907,1987,0.0155839,0.0111172,0.0053931
1917,1979,0.0158921,0.0115076,0.0044598
1917,1980,0.0154535,0.011195,0.0045878
1917,1981,0.015757,0.0115511,0.0049706
1917,1982,0.0164236,0.0115263,0.0046645
1917,1983,0.0147788,0.0104508,0.0045599
1917,1984,0.0127561,0.0096198,0.0048302
1917,1985,0.0145958,0.0110796,0.0044395
1917,1986,0.0146005,0.0111183,0.0048182
1917,1987,0.0142868,0.0097477,0.0050818
1960,1979,0.0177983,0.0146562,0.003708
1960,1980,0.0190623,0.0136305,0.003955
1960,1981,0.0186913,0.0145933,0.0045829
1960,1982,0.0198299,0.0146537,0.0046659
1960,1983,0.0150603,0.0125413,0.0046744
1960,1984,0.0148651,0.0119888,0.0036908
1960,1985,0.015176,0.0102508,0.0046705
1960,1986,0.0163032,0.0121011,0.0047073
1960,1987,0.017088,0.0121412,0.0045612
1961,1979,0.0211017,0.0160521,0.0047154
1961,1980,0.0193,0.0147625,0.0054735
1961,1981,0.0211099,0.0160982,0.0053144
1961,1982,0.021533,0.0165558,0.0060159
1961,1983,0.0198288,0.0141169,0.0054577
1961,1984,0.0171305,0.0102261,0.0058054
1961,1985,0.0177978,0.0116809,0.0054927
1961,1986,0.0176704,0.0131181,0.0050398
1961,1987,0.0172091,0.0128653,0.005041
1962,1979,0.019772,0.0156238,0.0041233
1962,1980,0.0197163,0.0155405,0.0046277
1962,1981,0.0210087,0.0161303,0.0048784
1962,1982,0.0174878,0.0144537,0.0051673
1962,1983,0.0174177,0.010856,0.0049986
1962,1984,0.015659,0.0112453,0.0053711
1962,1985,0.0166182,0.0107438,0.0052405
1962,1986,0.0162067,0.010829,0.0050535
1962,1987,0.0171761,0.0109523,0.0054833
1980,1979,0.0228026,0.0184916,0.0050262
1980,1980,0.023329,0.0182985,0.0046304
1980,1981,0.0239768,0.0191063,0.0053288
1980,1982,0.0244063,0.0193306,0.0047729
1980,1983,0.0205034,0.0160856,0.004733
1980,1984,0.0234711,0.0164116,0.0048426
1980,1985,0.019126,0.0157279,0.0045222
1980,1986,0.0225524,0.0170066,0.0046829
1980,1987,0.02113,0.0173511,0.0046437
1981,1979,0.0194788,0.01603,0.0048717
1981,1980,0.0191134,0.0144204,0.0050346
1981,1981,0.0207739,0.0147944,0.0054137
1981,1982,0.0202515,0.0149731,0.005213
1981,1983,0.0161495,0.0114284,0.0051335
1981,1984,0.0155569,0.0103899,0.0055389
1981,1985,0.015307,0.0105638,0.0048538
1981,1986,0.0161882,0.0109969,0.0048546
1981,1987,0.0175146,0.0114068,0.005076
1982,1979,0.0214566,0.0167728,0.0043802
1982,1980,0.0216157,0.015519,0.0042715
1982,1981,0.0229942,0.0182048,0.0039525
1982,1982,0.0224651,0.0185668,0.0042148
1982,1983,0.0165394,0.0136103,0.0045368
1982,1984,0.0167774,0.0126573,0.0039122
1982,1985,0.0167964,0.0131518,0.0047001
