"id","year","type","pl","pf","pk","output","cost","empexp","nbemp","faexp","fa","intexp","bfunds","dep","nondep","npl","ec","quality","rindex","ta","ts"
22,1996,"conventional",39934.58406,0.24145089,0.52027027,41054588.49,16315105.42,4153196.743,104,918954.4517,1766302.063,26375186.21,109236235,67250757.6,41985477.42,6098515.907,20216997.94,0.148546512,0.143547157,140838720.6,55256611.84
22,1997,"conventional",45080.55811,0.087217429,0.610169492,142757985.8,27076451.31,4688378.044,104,675126.4383,1106457.218,29255478.99,335431569.9,46758757.02,288672812.9,4200786.727,10589483.21,0.029425932,0.028222985,375207769.3,49590537.36
22,1998,"conventional",56937.09592,0.182776321,0.084739545,88327793.32,38696441.18,5693709.592,100,828241.1308,9773962.436,52727766.54,288482481.1,39497421.2,248985059.9,2273181.285,22842962.1,0.025735742,0.063784628,358126445.3,56424375.22
22,1999,"conventional",68678.63903,0.198201615,0.085008741,90861577.3,34143159.65,6867863.903,100,849745.2475,9995974.943,75354272.64,380190004.1,127675861.8,252514142.4,6455005.672,13917035.92,0.071042193,0.030803373,451802339.5,168236452.4
22,2000,"conventional",77667.24009,0.170108272,0.082269298,88730510.57,34867298.71,6757049.888,87,802523.5204,9754836.16,59662740.66,350733916.9,219087505.7,131646411.2,4039509.924,9017420.367,0.045525602,0.022372834,403052222.7,105130581.2
23,1990,"conventional",8128.744507,0.540540541,0.111111111,17883237.91,9116563.676,894161.8957,110,447080.9479,4023728.531,8941618.957,16541995.07,14753671.28,1788323.79,447080.9479,5812052.322,0.025,0.180555556,32189828.25,2682485.687
23,1991,"conventional",6747.209046,0.621951219,0.066666667,19578713.85,13822437.88,1072806.238,159,268201.5596,4023023.394,13678279.54,21992527.89,21992527.89,0,3486620.275,6705038.99,0.178082192,0.167785235,39962032.38,1877410.917
23,1992,"conventional",7480.345815,0.239583333,0.086956522,17224431.28,5933650.74,1264178.443,169,316044.6107,3634513.023,7269026.046,30340282.63,30340282.63,0,1896267.664,7901115.267,0.110091743,0.164473684,48038780.82,11535628.29
23,1993,"conventional",7495.088137,0.167115903,0.073170732,14308591.7,7548022.197,1536493.068,205,288092.4503,3937263.487,5953910.639,35627433.01,28905275.84,6722157.17,1248400.618,10179266.58,0.087248322,0.188948307,53873288.2,576184.9005
23,1994,"conventional",5549.077147,0.166666667,0.085365854,2604102.632,2262371.269,1215247.895,219,243049.579,2847152.211,3055480.422,18332882.53,18332882.53,0,312492.3159,5208205.265,0.12,0.184275184,28263193.9,7291487.371
23,1995,"conventional",5413.341502,0.157615112,0.103658537,18300756.24,7350472.07,1483255.571,274,370813.8929,3577263.437,5823959.376,36950513.8,34485692.04,2464821.76,218125.8193,7307214.948,0.011918951,0.14552563,50212563.61,1090629.097
23,1996,"conventional",5744.023356,0.256933605,0.106382979,18462630.35,11604354.74,2303353.366,401,358034.202,3365521.498,25539773.07,99402228.94,99402228.94,0,1000,8950855.049,5.41635e-05,0.077311617,115776326.4,34263873.13
23,1997,"conventional",6492.115207,0.29608978,0.103379722,16884412.13,21189232.38,3031817.802,467,325060.8777,3144338.875,26223661.19,88566586.83,88566586.83,0,68762.87798,6638743.31,0.004072566,0.065133395,101925338.7,7945237.992
23,1998,"conventional",6351.905304,0.27373839,0.091988131,16819390.24,25687012.61,3753976.034,591,333447.728,3624899.495,33179841.66,121210041.9,108302387.9,12907653.99,43025.51329,7170918.882,0.00255809,0.052543085,136476928.2,9017430.494
23,1999,"conventional",6695.586463,0.374663556,0.097370291,17475.48067,3821553.609,3495096.134,522,299267.6065,3073500.163,41049904.09,109564710.5,97331874.02,12232836.47,26213.221,8737740.334,1.5,0.068119891,128270028.1,26366131.46
23,2000,"conventional",5948.835833,0.332292631,0.09035533,567569.5444,3909417.649,3194524.842,537,251938.6008,2788309.233,17775825.21,53494491.1,53494491.1,0,18400.01017,28307707.95,0.032418953,48.26493987,586506.6449,21225119.42
24,1990,"conventional",13530.25817,0.175417502,0.12688172,1928260128,628950340,135018446.3,9979,26377775.92,207892640.8,587017284.5,3346400895,3286492048,59908847.01,8494538.009,447080947.9,0.004405286,0.092971365,4808802675,492683204.5
24,1991,"conventional",13275.05335,0.175115207,0.098191214,1526603277,547139442,125250128.3,9435,20383318.53,207588007.1,611499555.9,3491984306,3418228877,73755428.89,15287488.9,402302339.4,0.010014055,0.080984775,4967629287,798436042.9
24,1992,"conventional",17872.86764,0.18092433,0.094382022,1479246800,628928972.4,155493948.5,8700,19910810.47,210959777.6,660059169.4,3648260964,3440461632,207799331.5,9955405.236,237033458,0.00673005,0.04826876,4910701161,673649087.7
24,1993,"conventional",17966.90169,0.120224258,0.111219038,1936269358,538761637.8,144238286.8,8028,21991057.04,197727451.7,477753313.4,3973851228,3089311375,884539853.1,4609479.204,240077041.9,0.002380598,0.044535495,5390689899,546895501.4
24,1994,"conventional",11276.66853,0.123521794,0.077240709,938171375,294856303.4,84338203.92,7479,11041395.16,142947873.8,404017843.1,3270822349,2985100208,285722140.8,5208205.265,138885473.7,0.005551443,0.033039284,4203646633,961990233.8
24,1995,"conventional",14366.22819,0.127686957,0.107560405,1186691708,359773597,103566139,7209,18060817.84,167913255.7,465284185.2,3643944500,3368517028,275427472.1,4188015.731,130875491.6,0.003529152,0.025547461,5122837555,1131833064
24,1996,"conventional",13551.21241,0.134059653,0.081626551,1700006063,386674404.3,99032260.26,7308,13032444.95,159659385.1,544677431.4,4062948254,3987331431,75616823.45,4272541.477,214820521.2,0.002513251,0.038498474,5579974972,1671888444
24,1997,"conventional",11891.17056,0.134660533,0.071803304,2743695092,562194518,90610719.66,7620,11464647.11,159667402.7,718909638.1,5338681084,4688153002,650528081.5,15471647.54,312558536.3,0.005638982,0.042751266,7311094229,1543170256
24,1998,"conventional",13889.97288,0.133604451,0.071358268,3098195503,628572846.8,109883575.5,7911,12997290.47,182141339.6,819008572.8,6130099446,5142000606,988098840,53305025.51,448182430.1,0.017205185,0.051965718,8624578874,1919579690
24,1999,"conventional",13990.49501,0.131990391,0.128474302,3007739929,630098184.7,117282319.6,8383,23899904.25,186028676.2,944075707.7,7152609385,5682141617,1470467768,74181231,546108770.9,0.024663446,0.057420813,9510641525,2800076608
24,2000,"conventional",14307.17022,0.07905405,0.137957339,3722590980,677647016.4,117948311.3,8244,26876753.31,194819307.7,663528428.2,8393351469,6193577884,2199773585,59330125.09,707692698.7,0.015937858,0.067953451,10414374616,913188258.5
25,1990,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1991,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1992,"conventional",13416.98819,0.044198895,0.428571429,45826468.55,3671627.22,1422200.748,106,474066.916,1106156.137,2528356.885,57204074.53,31130394.15,26073680.38,1000,14854096.7,2.18215e-05,0.153344209,96867673.17,19436743.56
25,1993,"conventional",22658.95676,0.09,0.098901099,132906650.4,17372858.47,4033294.304,178,864277.3508,8738804.325,14692714.96,163252388.5,84987272.83,78265115.66,288092.4503,18053793.55,0.00216763,0.082167832,219718508.7,23623580.92
25,1994,"conventional",19979.33491,0.148679679,0.069518717,38401833.49,8830225.755,3576300.948,179,451377.7896,6492895.897,8992834.424,60484623.81,44929450.75,15555173.06,1666625.685,20832821.06,0.043399638,0.20127474,103504399.3,33506120.54
25,1995,"conventional",21311.14327,0.057585668,0.074503311,67051876.86,13163962.32,5562208.393,261,981566.187,13174799.49,17668191.37,306815777.5,225651160.1,81164617.37,5147769.336,19631323.74,0.076772934,0.052665457,372755212.7,111898545.3
25,1996,"conventional",22980.96515,0.054332861,0.09341637,105691696.4,15784135.91,7721604.289,336,1253119.707,13414348.1,33440394.46,615472727.7,501140472.5,114332255.2,3353587.025,19333846.91,0.031729901,0.028524642,677794547.7,413350486.2
25,1997,"conventional",20902.82511,0.121301846,0.088357983,182221626.6,38104684.17,8632866.771,413,1456522.779,16484337.2,63768192.57,525698453.3,287622616.2,238075837.1,3650683.703,20253793.15,0.020034305,0.033633334,602194029.5,232549802.1
25,1998,"conventional",21644.33314,0.161509038,0.108466002,238429467.4,68612864.56,14155393.87,654,2613799.932,24097872.9,83871067.24,519296432.7,304946910.9,214349521.8,10369148.7,30146542.98,0.043489376,0.048294916,624217732.3,147294259.3
25,1999,"conventional",28181.79008,0.142158378,0.136672794,330505028.2,86874252.91,19107253.68,678,3248254.969,23766653.71,115545693.7,812795528.1,556017368.5,256778159.6,15983511.51,32548082.75,0.048360872,0.032039635,1015869351,261391686.5
25,2000,"conventional",27885.77734,0.114113278,0.206503486,362509923.4,87907156.92,20579703.68,738,5743633.943,27813738.45,83550200.01,732168958.4,398610743.3,333558215.1,11794406.52,63267727.27,0.032535403,0.069357812,912193242.5,129303948.4
26,1990,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1991,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1992,"conventional",18812.17921,0.096774193,0.076923077,2370334.58,1185167.29,790111.5267,42,158022.3053,2054289.969,474066.916,4898691.47,4898691.47,0,1000,4582646.855,0.000421881,0.439393939,10429472.15,2370334.58
26,1993,"conventional",11038.02491,0.211111111,0.041666667,6434064.723,3375046.705,960308.1675,87,192061.6335,4609479.204,3649171.037,17285547.01,16517300.48,768246.53,1000,5089633.288,0.000155423,0.192727273,26408474.61,4129325.12
26,1994,"conventional",8198.10088,0.535714285,0.050505051,4062400.106,3933951.113,590263.2633,72,173606.8422,3437415.475,4687384.738,8749784.85,8506735.27,243049.58,486099.158,3472136.843,0.11965812,0.229885057,15103795.27,1944396.632
26,1995,"conventional",7835.587685,0.279661017,0.067357513,7743466.586,4652084.112,807065.5315,103,283563.5651,4209828.313,5758521.63,20591077.35,15443308.01,5147769.34,741627.7857,2181258.193,0.095774648,0.081037277,26916726.11,4776955.443
26,1996,"conventional",6877.493145,0.177955189,0.063768116,24394063.63,7040933.744,811544.1911,118,262558.4148,4117393.323,8246721.119,46341560.21,41579705.32,4761854.89,596723.6699,3878703.855,0.02446184,0.069787417,55578842.62,9320823.724
26,1997,"conventional",8005.885315,0.435456777,0.055555556,19303615.2,14669914.69,912670.9259,114,187535.1218,3375632.192,21066445.34,48377810.24,42701747.22,5676063.02,212539.8047,3438143.899,0.011010363,0.066018485,52078503.31,10664497.26
26,1998,"conventional",20085.98467,0.130835554,0.048630438,47155962.56,19435780.57,7773276.068,387,1190372.534,24477931.6,14962122.25,114358228.9,101931026.4,12427202.42,11494982.97,48672611.91,0.243765207,0.27125587,179434317.7,20218405.79
26,1999,"conventional",23096.46002,0.208711636,0.058247988,109125639,54407791.53,11201783.11,485,1391485.148,23888982.07,65480626.07,313737304.5,217257360.1,96479944.34,5157451.232,43688701.67,0.04726159,0.110800255,394301454.8,61762717.55
26,2000,"conventional",25870.09977,0.183687506,0.05810944,75772657.26,50366605.59,12572868.49,486,1334708.43,22968874.23,55190122.8,300456596.8,275241505.9,25215090.86,4653787.187,42461561.92,0.061417764,0.115878883,366430540.9,38928759.97
27,1990,"conventional",28057.5492,0.175972927,0.114754098,445292624.1,106134019.4,27271937.82,972,3129566.635,27271937.82,92992837.15,528449680.3,211469288.3,316980392,2682485.687,44708094.79,0.006024096,0.062972292,709964545.2,101487375.2
27,1991,"conventional",28424.2996,0.212639895,0.1,326133096.5,98307126.63,27088357.52,953,2682015.596,26820155.96,86629103.75,407398169.1,233871760,173526409.1,1609209.358,53640311.92,0.004934211,0.092208391,581729182.7,86092700.63
27,1992,"conventional",33387.45611,0.134996801,0.127819549,435667495.8,91086398.61,30182260.32,904,2686379.191,21016966.61,66685412.85,493977726.5,243196327.9,250781398.6,790111.5267,31604461.07,0.001813565,0.045402951,696088255,63366944.44
27,1993,"conventional",34006.20687,0.074235033,0.109452736,550640703.3,100012904.2,28905275.84,850,2112677.969,19302194.17,80377793.62,1082747459,209347180.5,873400278.4,480154.0838,38412326.7,0.000871992,0.029531192,1300737413,90845152.65
27,1994,"conventional",18506.08511,0.13606611,0.058495822,184960729.6,56843472.19,14305203.79,773,729148.7371,12464971.27,57741635.7,424364564.9,233674809.5,190689755.4,5242926.633,34721368.43,0.028346161,0.063355297,548042079.3,70484377.92
27,1995,"conventional",19342.7425,0.15568611,0.036023055,240091089.3,57957267.78,16228560.96,839,545314.5483,15137931.86,56647275.28,363855679.2,281447744.7,82407934.54,1199692.006,38172018.38,0.00499682,0.066676827,572493025.4,90151401.13
27,1996,"conventional",18241.41315,0.120344592,0.077350859,413493699.8,74621731.1,16982755.65,931,1825974.43,23606388.38,82025635.67,681589710.2,453068413.6,228521296.6,668330.5103,41770656.9,0.001616302,0.046754565,893402744.2,194197751.1
27,1997,"conventional",17172.81125,0.166408344,0.109805362,453766231.8,118417119.3,22479209.93,1309,3738200.094,34043875.77,128861633.3,774370024.7,486809920.2,287560104.5,1656560.242,53134951.16,0.003650691,0.052641358,1009376537,180433791.8
27,1998,"conventional",25033.44984,0.095766455,0.150214592,352382539.3,79942819.05,34646294.58,1384,5396116.458,35922718.14,110385539.8,1152653501,641865363.6,510788137.4,10301024.97,71709188.82,0.029232507,0.043215492,1659339873,622493126.3
27,1999,"conventional",28100.93811,0.235045262,0.15293235,223804112.1,175977272.5,45720226.3,1627,8014692.322,52406782.09,352565638.1,1499990408,813053291.4,686937116.3,18475951.94,109221754.2,0.082554122,0.056180091,1944136302,421681164.1
27,2000,"conventional",31624.85015,0.200565847,0.204162892,389321569,197117933.5,50157012.33,1586,12119945.16,59364094.34,234588806.6,1169634862,745932166,423702695.7,22929243.44,141538539.7,0.058895384,0.08808842,1606778057,287998374.5
28,1990,"conventional",31461.25189,0.143382353,0.4,118476451.2,32206386.8,8494538.009,270,894161.8957,2235404.739,34872313.93,243212035.6,129206393.9,114005641.7,447080.9479,22354047.39,0.003773585,0.063938619,349617301.2,62591332.7
28,1991,"conventional",30872.12197,0.08883083,1,197664549.4,32631040.5,8582449.907,278,1609209.358,1609209.358,36475412.1,410616587.7,241917806.7,168698781,2413814.036,26820155.96,0.012211669,0.049285362,544180964.4,123640919
28,1992,"conventional",34994.55897,0.048144876,0.939393939,337219599.6,42169072.36,10113427.54,289,4898691.466,5214736.076,34448862.56,715524998.6,411332060.8,304192937.8,1264178.443,31604461.07,0.003748828,0.035990642,878129950.8,90546780.96
28,1993,"conventional",31918.55227,0.023558249,0.918918919,372791630.6,37599354.43,11139574.74,349,3265047.77,3553140.22,33226662.6,1410404606,912388790,498015815.7,864277.3508,38412326.7,0.002318393,0.023932033,1605059071,161235741.3
28,1994,"conventional",20917.7663,0.129681888,0.548387097,152530971.5,34212035.26,6840109.581,327,590263.2633,1076362.421,35103303.48,270687788.3,97983701.71,172704086.6,7222044.634,34721368.43,0.047348054,0.09147457,379573999.7,47394667.91
28,1995,"conventional",22425.78705,0.060257827,0.367875648,172472085.3,28831203.09,11168041.95,498,1548693.317,4209828.313,35685384.04,592211599.5,411014481.4,181197118.1,2682947.578,43625163.87,0.015555837,0.056863414,767192131.8,209466224.3
28,1996,"conventional",24891.90166,0.067753294,0.221288515,457710923.8,58839540.01,15681898.05,630,1885646.797,8521214.007,56951307.06,840568830.4,564261902.3,276306928.1,5621136.971,59672366.99,0.012280976,0.055325035,1078578033,173885277.4
28,1997,"conventional",19613.12716,0.209225641,0.140281951,514583871.7,175989585.5,19397382.76,989,3794460.63,27048815.73,291135774.2,1391491850,889591603.5,501900246.3,4788396.775,93767560.88,0.009305377,0.054413082,1723253983,465887251.8
28,1998,"conventional",20950.19432,0.249537114,0.283154122,468981680.3,208913752.4,32179498.48,1536,8780790.17,31010638.7,362898691.8,1454287447,934098235.3,520189212,4707708.246,98600134.62,0.01003815,0.052077021,1893352054,544351623.2
28,1999,"conventional",21566.5863,0.166341873,0.296296296,516800205.4,260639133.2,43758603.6,2029,12023130.7,40578066.11,402936526.7,2422339724,1160867783,1261471941,7359361.797,138165519,0.014240245,0.047207622,2926762920,499700447.6
28,2000,"conventional",22074.89635,0.134506643,0.31052504,818521621.5,333997037,51302059.12,2324,16315147.48,52540521.34,314293404.4,2336638522,1166300214,1170338308,15429116.22,170093940.1,0.01884998,0.059906702,2839314061,147226973.7
29,1990,"conventional",16280.70571,0.143730284,0.072100313,1258532868,365355785,91204513.36,5602,10282861.8,142618822.4,325922011,2267594567,1882210790,385383777.1,13412428.44,156478331.8,0.010657194,0.05479881,2855506014,295967587.5
29,1991,"conventional",19343.67287,0.152624309,0.079722704,1302923176,401807528.3,101380189.5,5241,12337271.74,154752299.9,355635268,2330135150,1949825338,380309811.5,14482884.22,160920935.8,0.011115685,0.051409476,3130180402,305481576.4
29,1992,"conventional",20541.55711,0.130166007,0.077981651,1179320465,317618692.1,96709650.87,4708,13431895.95,172244312.8,296133800.2,2275047130,1691786801,583260329,23387301.19,173824535.9,0.019831167,0.054909399,3165660843,503933131.7
29,1993,"conventional",23172.70368,0.077756555,0.084204413,1610628859,279210922.6,96607001.66,4169,13924468.43,165365066.5,215012998.7,2765207369,1819207793,945999575.9,27848936.86,192061633.5,0.017290723,0.051792003,3708326020,442413972.8
29,1994,"conventional",16780.9125,0.083032871,0.065382787,1091848152,215730711.3,62810955.49,3743,9548376.319,146038075.6,191905003.3,2311193168,1753116613,558076554.8,26318797.27,138885473.7,0.024104815,0.047528517,2922150367,369608967
29,1995,"conventional",18078.08847,0.069849739,0.083324782,1569567958,235092235.7,70323764.15,3890,17711816.53,212563610.9,194175604.4,2779904505,1863797876,916106628.6,25695221.52,174500655.5,0.016370888,0.049939448,3494244750,502910889.1
29,1996,"conventional",20570.51701,0.073350413,0.064257853,2458740210,362901640.2,86560735.56,4208,14941960.7,232531279.7,288396549.7,3931764523,2322138227,1609626296,15646094.63,214820521.2,0.00636346,0.044724497,4803195902,253941725
29,1997,"conventional",21404.13409,0.077403769,0.071330996,3701855787,508536224.6,110852010.5,5179,19584917.88,274563920.6,486109789.1,6280182409,3217415061,3062767348,29530530.51,250046829,0.007977223,0.033537268,7455790077,1057498049
29,1998,"conventional",28571.10955,0.139802389,0.05282977,3290964144,798289043.6,153798282.7,5383,22183237.56,419900326,936604471.5,6699488332,4651498998,2047989334,44068881.99,179272972,0.013390873,0.021255738,8434097755,1662104262
29,1999,"conventional",32587.68839,0.166591859,0.063517713,3105954315,933712004.3,174344132.9,5350,27991351.16,440685749.3,1323981735,7947457594,5229347544,2718110050,60314437.09,567953121.7,0.019418971,0.057364726,9900737942,2516630865
29,2000,"conventional",32020.10099,0.123275055,0.070813193,3555125411,869298995.4,151391037.5,4728,31434294.29,443904491.4,947427846.6,7685479016,4864815488,2820663528,94389221.39,368000203.3,0.026550181,0.039336121,9355274277,1351435454
30,1990,"conventional",27446.98861,0.13898917,0.044444444,438139328.9,82748676.68,20118642.65,733,1788323.791,40237285.31,68850465.97,495365690.2,237399983.3,257965706.9,24589452.13,28613180.66,0.056122449,0.03874092,738577725.9,57673442.27
30,1991,"conventional",31959.60613,0.127311828,0.046153846,438509549.9,91202941.95,19846915.41,621,1609209.358,34866202.75,79387661.64,623568626.1,239772194.3,383796431.8,20383318.53,26820155.96,0.04648318,0.031162356,860658804.7,60613552.47
30,1992,"conventional",28666.71506,0.08572711,0.050251256,463163377,75887575.15,19120698.95,667,1580223.053,31446438.76,60364520.64,704147392.6,213962201.4,490185191.2,55623851.48,47406691.6,0.120095531,0.051072523,928223021.6,43456133.97
30,1993,"conventional",27959.99291,0.059130435,0.0609319,544686792.6,67966433.75,20550594.79,735,1632523.885,26792597.87,65300955.39,1104354393,198303636.6,906050756.1,52336795.13,76824653.4,0.096086037,0.056673279,1355571009,232202514.9
30,1994,"conventional",16938.53992,0.129250779,0.059701493,373567203,98318732.32,11145559.27,658,1111083.79,18610653.48,99372556.45,768835261.1,443218268,325616993.1,55901403.17,45137778.96,0.14964216,0.047246956,955358452.4,57776357.07
30,1995,"conventional",22820.22838,0.197296861,0.090625,497937620.4,156267823.1,16795688.09,736,1897694.628,20940078.66,159842600.4,810162918.2,647419244.4,162743673.8,49536373.57,47922242.51,0.099483091,0.046339457,1034156322,80597490.24
30,1996,"conventional",24642.33707,0.100952503,0.123821496,531227279.9,93361738.34,19393519.27,787,2351091.26,18987747.18,112828511.5,1117639565,724148042.4,393491522.4,54313788.44,59672366.99,0.102242092,0.044201239,1350015696,305689601.6
30,1997,"conventional",21360.75319,0.090688259,0.095653824,491610819.3,78427924.78,21510278.47,1007,3150590.045,32937418.55,102219143.7,1127148594,819397207.5,307751386,50546966.48,62511707.25,0.102819068,0.044888139,1392610809,443014218.1
30,1998,"conventional",22614.23563,0.154050187,0.111563104,464044502.7,120515889.5,25101801.54,1110,3933249.007,35255822.68,171797289.1,1115203377,655314422,459888955.2,49604831.36,67765183.43,0.106896712,0.05014034,1351510253,407412170.8
30,1999,"conventional",22643.05042,0.179574389,0.156448794,432719114.6,149815193.6,29911469.6,1321,4888765.717,31248343.87,260884897.6,1452795688,875866722.3,576928965.5,15513857.96,65533052.51,0.035852028,0.039257664,1669305971,548804363.8
30,2000,"conventional",23688.41431,0.161138376,0.467111111,269782364.5,320892805.3,31718786.76,1339,5950280.211,12738468.58,313178080.7,1943535043,1593851342,349683700.9,666485168.3,42461561.92,2.470454915,0.043774979,969996166.8,28532754.23
31,1990,"conventional",9296.579256,0.245521602,0.054054054,284343482.8,89252898.04,4917890.426,529,894161.8957,16541995.07,104169860.9,424279819.5,418020686.2,6259133.27,13859509.38,22354047.39,0.048742138,0.042194093,529790923.2,70638789.76
31,1991,"conventional",9077.591247,0.149946448,0.077922078,259082706.6,93597251.86,5900434.311,650,1609209.358,20651520.09,112644655,751232568.4,746404940.3,4827628.07,30306776.23,28965768.44,0.116977226,0.033983638,852344556.4,79924064.76
31,1992,"conventional",7901.115267,0.220211676,0.086614173,149331078.5,69368235.26,5688802.992,720,1738245.359,20068832.78,101924386.9,462847332.4,460635020.1,2212312.28,55781873.79,31604461.07,0.373544974,0.057753393,547231243.4,96393606.26
31,1993,"conventional",7869.928813,0.159016076,0.064343164,332938841.7,86906793.65,8546742.691,1086,2304739.602,35819494.65,78841300.56,495807106.9,486204025.2,9603081.68,43021805.91,48015408.38,0.129218344,0.078382192,612580580.1,12195913.73
31,1994,"conventional",4901.840249,0.131039473,0.038781163,312457594.5,58786550.35,5416533.475,1105,1458297.474,37603242.01,56595830.54,431899101.9,429468606.1,2430495.79,12395528.53,34721368.43,0.039671075,0.070516889,492383725.7,28193751.17
31,1995,"conventional",5476.509431,0.207440564,0.067065073,620044454,182070785,6391086.507,1167,2203070.775,32849748.39,184992507.4,891785599.8,885241825.2,6543774.58,8136093.061,43625163.87,0.01312179,0.044017959,991076472.7,41160342.11
31,1996,"conventional",6334.52465,0.293720508,0.037828543,693858348.9,415693658.6,7924490.337,1251,1837908.903,48585241.21,439773410.3,1497251295,1497251295,0,4523165.418,47737893.59,0.00651886,0.029419119,1622682610,57846392.56
31,1997,"conventional",7336.44342,0.271636827,0.059745763,652315916.3,345921578,9508030.673,1296,1762830.144,29505525.82,354335110.2,1304444298,1304444298,0,2231667.949,34381438.99,0.003421146,0.023931669,1436650307,38369685.91
31,1998,"conventional",7082.158322,0.26221808,0.109549308,602041665.6,324308579,10871113.02,1535,1760460.585,16070029.21,330862611.7,1261784130,1234355365,27428764.72,1262081.723,75294648.26,0.002096336,0.053326697,1411950342,37059308.78
31,1999,"conventional",7471.01728,0.312780097,0.131546894,595627729.8,331660079.7,10474366.23,1402,1651432.923,12553948.43,334035075.2,1067955022,1040649583,27305438.55,762367.8442,58979747.26,0.00127994,0.048681366,1211546677,27030199.72
31,2000,"conventional",6499.972699,0.278863643,0.138508574,417794877,260695288.1,9710959.212,1494,1474831.584,10647944.35,257794050.1,924444818.5,913687889.5,10756929.02,4810894.966,99076977.82,0.011514969,0.08996192,1101321285,13872192.28
32,1990,"conventional",18894.70149,0.200696495,0.06374502,3303481124,1338420654,360794324.9,19095,21459885.5,336651953.7,1185211593,5905492240,5211622609,693869631.1,122500179.7,111770237,0.037082149,0.014672223,7617812271,791333277.7
32,1991,"conventional",18459.69882,0.186663514,0.065198984,2941634706,1175853747,332569933.9,18016,20651520.09,316746041.9,1058591556,5671121978,5188090969,483031008.8,100039181.7,219925278.9,0.034008023,0.029624277,7423819169,843762106.4
32,1992,"conventional",24190.14437,0.171540258,0.062438057,3011589095,1288621724,408329637,16880,19910810.47,318889012.2,1067914739,6225446741,5359168463,866278277.9,40927777.08,217596714.5,0.013590093,0.027368128,7950734271,726428537.7
32,1993,"conventional",23654.45409,0.159959386,0.065741658,3442128596,1214227278,384219297.8,16243,19110132.53,290685282.3,953105856.3,5958424087,4854741910,1103682177,34186970.76,185915661.2,0.009931927,0.023108968,8045173735,603649714.1
32,1994,"conventional",15445.62354,0.137569531,0.06764857,2264249878,857092519.3,239994098.6,15538,13714940.53,202738070.3,707586767.3,5143484634,4958141969,185342664.7,25485484.43,86803421.08,0.011255597,0.013049243,6651989207,391032051.3
32,1995,"conventional",18005.87679,0.096210604,0.054342082,3016396518,753092515.1,267531317.4,14858,13458363.05,247660055.3,565992876,5882853347,5397741525,485111822.2,23492150.74,218125819.3,0.007788151,0.026657496,8182532048,599889628.3
32,1996,"conventional",19567.74131,0.094546227,0.037487528,3753499294,757208494.7,276629158.9,14137,9416299.512,251184861.6,600554635.9,6351968318,5667741089,684227228.9,83075869.33,119344734,0.022132912,0.014645341,8148989716,1030792402
32,1997,"conventional",17493.77688,0.115205924,0.022880905,4012557726,879354926.4,262424147,15001,7532660.724,329211655.1,744201874.8,6459753539,5779232340,680521198.6,99593651.99,316709313.6,0.024820491,0.037553062,8433648212,887609982.4
32,1998,"conventional",20550.79821,0.135875897,0.022610812,4089693358,994851902.4,304706685.1,14827,7594003.096,335857156.7,842210080.8,6198377350,5517308573,681068777.2,130119908.6,455027072.2,0.031816544,0.05379344,8458783644,956640018.8
32,1999,"conventional",20461.16439,0.130049106,0.016349524,3559519493,966655679.4,324657295.4,15867,7652076.098,468030507.7,979531273.6,7532010808,6505308843,1026701965,261686585.3,610328977.9,0.073517391,0.058624678,10410786058,1936942958
32,2000,"conventional",20481.81021,0.101941234,0.020260564,4128305543,988732118.1,330433044.1,16133,11518406.36,568513606.5,806544630.3,7911858587,6591670596,1320187991,232503943.9,791149483.3,0.056319461,0.071706712,11033130158,1019749794
33,1990,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1991,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1992,"conventional",17558.03393,0.006802721,0.25,19278721.25,1800551.296,1106156.137,63,474066.916,1896267.664,316044.6107,46458557.77,37451286.37,9007271.4,1000,11851672.9,5.18707e-05,0.159235669,74428505.82,8375182.183
33,1993,"conventional",19608.38667,0.03976834,0.357142857,153169152.7,13196587.92,3745201.853,191,960308.1675,2688862.869,9891174.126,248719815.4,152881060.3,95838755.12,1000,19206163.35,6.52873e-06,0.062656642,306530367.1,25256104.81
33,1994,"conventional",30953.1579,0.217914439,0.290697674,77845308.02,30357545.92,3992957.37,129,868034.2108,2986037.685,33957498.33,155829501.5,144371449.9,11458051.58,4097121.475,19096752.64,0.052631579,0.097465887,195932682.1,25832698.11
33,1995,"conventional",12468.62466,0.166623837,0.20754717,181786057.8,66286300.7,9052221.502,726,2639322.414,12716735.27,70716390.63,424407406.7,366189625.5,58217781.18,3446387.945,21812581.93,0.018958483,0.043803934,497959433,53680764.14
